#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
325,RU LUP,000-BBW-753,2453204.0389,0.0,,False,Visual,Visual,KSH,,
326,RU LUP,000-BBW-753,2453223.90,10.3,,False,Visual,Visual,KIL,,
327,RU LUP,000-BBW-753,2453224.9944,11.1,,False,Visual,Visual,JA,,
328,RU LUP,000-BBW-753,2453225.90,10.4,,False,Visual,Visual,KIL,,
329,RU LUP,000-BBW-753,2453227.909,11.0,,False,Visual,Visual,JA,,
330,RU LUP,000-BBW-753,2453229.00,10.2,,False,Visual,Visual,KIL,,
331,RU LUP,000-BBW-753,2453230.9625,0.0,,False,Visual,Visual,KSH,,
332,RU LUP,000-BBW-753,2453232.9236,11.0,,False,Visual,Visual,JA,,
333,RU LUP,000-BBW-753,2453238.00,10.2,,False,Visual,Visual,KIL,,
334,RU LUP,000-BBW-753,2453238.90,10.1,,False,Visual,Visual,KIL,,
335,RU LUP,000-BBW-753,2453241.90,10.0,,False,Visual,Visual,KIL,,
336,RU LUP,000-BBW-753,2453244.8417,10.7,,False,Visual,Visual,JA,,
337,RU LUP,000-BBW-753,2453252.941,0.0,,False,Visual,Visual,KSH,,
338,RU LUP,000-BBW-753,2453255.00,10.3,,False,Visual,Visual,KIL,,
339,RU LUP,000-BBW-753,2453255.9028,11.0,,False,Visual,Visual,JA,,
340,RU LUP,000-BBW-753,2453258.9,10.6,,False,Visual,Visual,CR,,
341,RU LUP,000-BBW-753,2453261.90,10.0,,False,Visual,Visual,KIL,,
342,RU LUP,000-BBW-753,2453262.90,10.1,,False,Visual,Visual,KIL,,
343,RU LUP,000-BBW-753,2453264.90,10.1,,False,Visual,Visual,KIL,,
344,RU LUP,000-BBW-753,2453265.90,10.1,,False,Visual,Visual,KIL,,
345,RU LUP,000-BBW-753,2453266.8743,11.0,,False,Visual,Visual,JA,,
346,RU LUP,000-BBW-753,2453283.8882,10.9,,False,Visual,Visual,JA,,
347,RU LUP,000-BBW-753,2453288.90,10.2,,False,Visual,Visual,KIL,,
348,RU LUP,000-BBW-753,2453379.1458,10.8,,False,Visual,Visual,JA,,
349,RU LUP,000-BBW-753,2453383.1236,10.6,,False,Visual,Visual,JA,,
350,RU LUP,000-BBW-753,2453388.1306,10.9,,False,Visual,Visual,JA,,
351,RU LUP,000-BBW-753,2453406.1403,11.4,,False,Visual,Visual,JA,,
352,RU LUP,000-BBW-753,2453416.1618,10.9,,False,Visual,Visual,JA,,
353,RU LUP,000-BBW-753,2453423.1618,10.8,,False,Visual,Visual,JA,,
354,RU LUP,000-BBW-753,2453494.8931,11.1,,False,Visual,Visual,JA,,
355,RU LUP,000-BBW-753,2453502.8813,11.4,,False,Visual,Visual,JA,,
356,RU LUP,000-BBW-753,2453505.0,10.7,,False,Visual,Visual,CR,,
357,RU LUP,000-BBW-753,2453518.8403,11.3,,False,Visual,Visual,JA,,
358,RU LUP,000-BBW-753,2453527.8889,10.7,,False,Visual,Visual,JA,,
359,RU LUP,000-BBW-753,2453536.8042,10.8,,False,Visual,Visual,JA,,
360,RU LUP,000-BBW-753,2453548.8389,11.3,,False,Visual,Visual,JA,,
361,RU LUP,000-BBW-753,2453582.90,10.0,,False,Visual,Visual,KIL,,
362,RU LUP,000-BBW-753,2453585.9181,10.8,,False,Visual,Visual,JA,,
363,RU LUP,000-BBW-753,2453588.90,10.0,,False,Visual,Visual,KIL,,
364,RU LUP,000-BBW-753,2453589.90,10.0,,False,Visual,Visual,KIL,,
365,RU LUP,000-BBW-753,2453592.90,10.1,,False,Visual,Visual,KIL,,
366,RU LUP,000-BBW-753,2453593.90,10.0,,False,Visual,Visual,KIL,,
367,RU LUP,000-BBW-753,2453598.90,10.1,,False,Visual,Visual,KIL,,
368,RU LUP,000-BBW-753,2453608.934,10.9,,False,Visual,Visual,JA,,
369,RU LUP,000-BBW-753,2453614.9083,10.8,,False,Visual,Visual,JA,,
370,RU LUP,000-BBW-753,2453625.8368,11.0,,False,Visual,Visual,JA,,
371,RU LUP,000-BBW-753,2453636.8778,11.0,,False,Visual,Visual,JA,,
372,RU LUP,000-BBW-753,2453738.1194,11.6,,False,Visual,Visual,JA,,
373,RU LUP,000-BBW-753,2453764.1160,12.2,,False,Visual,Visual,JA,,
374,RU LUP,000-BBW-753,2453771.1139,11.6,,False,Visual,Visual,JA,,
375,RU LUP,000-BBW-753,2453794.1465,11.3,,False,Visual,Visual,JA,,
376,RU LUP,000-BBW-753,2453800.1528,12.2,,False,Visual,Visual,JA,,
377,RU LUP,000-BBW-753,2453800.1583,11.0,,False,Visual,Visual,JA,,
378,RU LUP,000-BBW-753,2453854.95,10.7,,False,Visual,Visual,JA,,
379,RU LUP,000-BBW-753,2453858.9618,11.2,,False,Visual,Visual,JA,,
380,RU LUP,000-BBW-753,2453863.9188,11.3,,False,Visual,Visual,JA,,
381,RU LUP,000-BBW-753,2453874.2118,10.9,,False,Visual,Visual,JA,,
382,RU LUP,000-BBW-753,2453876.90,9.9,,False,Visual,Visual,KIL,,
383,RU LUP,000-BBW-753,2453884.00,9.9,,False,Visual,Visual,KIL,,False
384,RU LUP,000-BBW-753,2453886.8861,10.7,,False,Visual,Visual,JA,,
385,RU LUP,000-BBW-753,2453890.90,10.1,,False,Visual,Visual,KIL,,
386,RU LUP,000-BBW-753,2453891.8917,10.7,,False,Visual,Visual,JA,,
387,RU LUP,000-BBW-753,2453905.8806,10.6,,False,Visual,Visual,JA,,
388,RU LUP,000-BBW-753,2453910.8285,10.7,,False,Visual,Visual,JA,,
389,RU LUP,000-BBW-753,2453910.90,10.0,,False,Visual,Visual,KIL,,
390,RU LUP,000-BBW-753,2453913.00,10.1,,False,Visual,Visual,KIL,,
391,RU LUP,000-BBW-753,2453914.00,10.2,,False,Visual,Visual,KIL,,
392,RU LUP,000-BBW-753,2453915.00,10.2,,False,Visual,Visual,KIL,,False
393,RU LUP,000-BBW-753,2453926.9264,10.7,,False,Visual,Visual,JA,,
394,RU LUP,000-BBW-753,2453939.9528,10.7,,False,Visual,Visual,JA,,
395,RU LUP,000-BBW-753,2453947.9264,10.7,,False,Visual,Visual,JA,,
396,RU LUP,000-BBW-753,2453962.8479,10.8,,False,Visual,Visual,JA,,
397,RU LUP,000-BBW-753,2453969.8736,10.9,,False,Visual,Visual,JA,,
398,RU LUP,000-BBW-753,2454000.9,10.5,,False,Visual,Visual,JA,,False
399,RU LUP,000-BBW-753,2454161.1715,10.7,,False,Visual,Visual,JA,,
400,RU LUP,000-BBW-753,2454177.9681,10.6,,False,Visual,Visual,JA,,
401,RU LUP,000-BBW-753,2454182.9632,11.0,,False,Visual,Visual,JA,,
402,RU LUP,000-BBW-753,2454206.9514,10.6,,False,Visual,Visual,JA,,
403,RU LUP,000-BBW-753,2454231.9229,10.6,,False,Visual,Visual,JA,,
404,RU LUP,000-BBW-753,2454246.8965,11.5,,False,Visual,Visual,JA,,
405,RU LUP,000-BBW-753,2454260.8417,11.0,,False,Visual,Visual,JA,,
406,RU LUP,000-BBW-753,2454269.8243,11.9,,False,Visual,Visual,JA,,
407,RU LUP,000-BBW-753,2454293.7764,11.4,,False,Visual,Visual,JA,,
408,RU LUP,000-BBW-753,2454295.8035,11.0,,False,Visual,Visual,JA,,
409,RU LUP,000-BBW-753,2454320.9444,11.1,,False,Visual,Visual,JA,,
410,RU LUP,000-BBW-753,2454346.8521,10.80,,False,Visual,Visual,JA,,
411,RU LUP,000-BBW-753,2454349.8833,10.60,,False,Visual,Visual,JA,,
412,RU LUP,000-BBW-753,2454481.1313,11.0,,False,Visual,Visual,JA,,
413,RU LUP,000-BBW-753,2454500.1236,10.7,,False,Visual,Visual,JA,,
414,RU LUP,000-BBW-753,2454503.1424,10.9,,False,Visual,Visual,JA,,
415,RU LUP,000-BBW-753,2454541.1069,11.4,,False,Visual,Visual,JA,,
416,RU LUP,000-BBW-753,2454557.9479,11.4,,False,Visual,Visual,JA,,
417,RU LUP,000-BBW-753,2454565.9347,10.1,,False,Visual,Visual,JA,,
418,RU LUP,000-BBW-753,2454835.1271,11.1,,False,Visual,Visual,JA,,
419,RU LUP,000-BBW-753,2454919.941,11.0,,False,Visual,Visual,JA,,
420,RU LUP,000-BBW-753,2454955.2153,11.3,,False,Visual,Visual,JA,,
421,RU LUP,000-BBW-753,2454970.9174,10.6,,False,Visual,Visual,JA,,
422,RU LUP,000-BBW-753,2454979.8444,11.3,,False,Visual,Visual,JA,,
423,RU LUP,000-BBW-753,2454998.8257,11.3,,False,Visual,Visual,JA,,
424,RU LUP,000-BBW-753,2455005.7986,10.7,,False,Visual,Visual,JA,,
425,RU LUP,000-BBW-753,2455036.9417,10.8,,False,Visual,Visual,JA,,
426,RU LUP,000-BBW-753,2455062.8944,9.9,,False,Visual,Visual,JA,,
427,RU LUP,000-BBW-753,2455094.8451,10.8,,False,Visual,Visual,JA,,
428,RU LUP,000-BBW-753,2455116.8465,11.0,,False,Visual,Visual,JA,,
429,RU LUP,000-BBW-753,2455236.1389,11.0,,False,Visual,Visual,JA,,
430,RU LUP,000-BBW-753,2455248.1271,11.7,,False,Visual,Visual,JA,,
431,RU LUP,000-BBW-753,2455273.1125,10.4,,False,Visual,Visual,JA,,
432,RU LUP,000-BBW-753,2455295.924,10.6,,False,Visual,Visual,JA,,
433,RU LUP,000-BBW-753,2455297.9549,10.5,,False,Visual,Visual,JA,,
434,RU LUP,000-BBW-753,2455303.9688,10.9,,False,Visual,Visual,JA,,
435,RU LUP,000-BBW-753,2455308.9056,10.6,,False,Visual,Visual,JA,,
436,RU LUP,000-BBW-753,2455320.9083,11.6,,False,Visual,Visual,JA,,
437,RU LUP,000-BBW-753,2455793.96389,10.7,,False,Visual,Visual,HSP,,
438,RU LUP,000-BBW-753,2456043.1340,11.0,,False,Visual,Visual,PEX,,
439,RU LUP,000-BBW-753,2456066.2882,10.8,,False,Visual,Visual,PEX,,
440,RU LUP,000-BBW-753,2456067.2778,11.0,,False,Visual,Visual,PEX,,
441,RU LUP,000-BBW-753,2456069.2778,11.3,,False,Visual,Visual,PEX,,
442,RU LUP,000-BBW-753,2456070.2729,11.2,,False,Visual,Visual,PEX,,
443,RU LUP,000-BBW-753,2456072.2708,11.3,,False,Visual,Visual,PEX,,
444,RU LUP,000-BBW-753,2456074.2708,11.6,,False,Visual,Visual,PEX,,
445,RU LUP,000-BBW-753,2456076.2840,11.4,,False,Visual,Visual,PEX,,
446,RU LUP,000-BBW-753,2456080.2715,11.3,,False,Visual,Visual,PEX,,
447,RU LUP,000-BBW-753,2456135.0236,11.0,,False,Visual,Visual,PEX,,
448,RU LUP,000-BBW-753,2456157.0590,11.3,,False,Visual,Visual,PEX,,
449,RU LUP,000-BBW-753,2456162.00139,11.1,,False,Visual,Visual,PAW,,
450,RU LUP,000-BBW-753,2456166.01319,10.8,,False,Visual,Visual,PAW,,
451,RU LUP,000-BBW-753,2456355.3361,10.7,,False,Visual,Visual,PEX,,
452,RU LUP,000-BBW-753,2456358.2986,11.2,,False,Visual,Visual,PEX,,
453,RU LUP,000-BBW-753,2456364.2965,10.7,,False,Visual,Visual,PEX,,
454,RU LUP,000-BBW-753,2456376.2764,10.8,,False,Visual,Visual,PEX,,
455,RU LUP,000-BBW-753,2456382.3340,11.0,,False,Visual,Visual,PEX,,
456,RU Lup,000-BBW-753,2456393.3042,11.3,,False,Visual,Visual,PEX,,
457,RU LUP,000-BBW-753,2456436.2938,11.3,,False,Visual,Visual,PEX,,
458,RU LUP,000-BBW-753,2456813.76800,11.001,0.012,False,Johnson V,CCD,DDJ,2.834,False
459,RU LUP,000-BBW-753,2456821.74624,10.164,0.029,False,Johnson V,CCD,DDJ,2.834,False
460,RU LUP,000-BBW-753,2456824.0618,10.2,,False,Visual,Visual,PEX,,
461,RU LUP,000-BBW-753,2456824.73791,10.499,0.020,False,Johnson V,CCD,DDJ,2.834,False
462,RU LUP,000-BBW-753,2456828.72703,11.239,0.005,False,Johnson V,CCD,DDJ,2.834,False
463,RU LUP,000-BBW-753,2456834.1167,10.5,,False,Visual,Visual,PEX,,
464,RU LUP,000-BBW-753,2456836.70527,10.664,0.010,False,Johnson V,CCD,DDJ,2.834,False
465,RU LUP,000-BBW-753,2456838.69971,10.454,0.011,False,Johnson V,CCD,DDJ,2.834,False
466,RU LUP,000-BBW-753,2457105.3472,11.2,,False,Visual,Visual,PEX,,
467,RU LUP,000-BBW-753,2457130.3563,11.5,,False,Visual,Visual,PEX,,
468,RU LUP,000-BBW-753,2457133.3403,11.3,,False,Visual,Visual,PEX,,
469,RU LUP,000-BBW-753,2457136.3333,11.6,,False,Visual,Visual,PEX,,
470,RU LUP,000-BBW-753,2457155.2986,11.6,,False,Visual,Visual,PEX,,
471,RU LUP,000-BBW-753,2457162.2590,11.0,,False,Visual,Visual,PEX,,
472,RU LUP,000-BBW-753,2457184.2146,11.0,,False,Visual,Visual,PEX,,
473,RU LUP,000-BBW-753,2457262.0368,11.5,,False,Visual,Visual,PEX,,
474,RU LUP,000-BBW-753,2457269.0250,10.7,,False,Visual,Visual,PEX,,
475,RU LUP,000-BBW-753,2457433.3069,10.5,,False,Visual,Visual,PEX,,
476,RU LUP,000-BBW-753,2457449.3174,11.3,,False,Visual,Visual,PEX,,
477,RU LUP,000-BBW-753,2457459.2951,10.9,,False,Visual,Visual,PEX,,
478,RU LUP,000-BBW-753,2457820.3097,10.9,,False,Visual,Visual,PEX,,
479,RU LUP,000-BBW-753,2457831.3465,14.0,,False,Visual,Visual,PEX,,
480,RU LUP,000-BBW-753,2457841.3667,11.1,,False,Visual,Visual,PEX,,
481,RU LUP,000-BBW-753,2457875.2556,10.0,,False,Visual,Visual,PEX,,
482,RU LUP,000-BBW-753,2457880.2847,10.1,,False,Visual,Visual,PEX,,
483,RU LUP,000-BBW-753,2457908.2618,11.4,,False,Visual,Visual,PEX,,
484,RU LUP,000-BBW-753,2457909.2611,11.5,,False,Visual,Visual,PEX,,
485,RU LUP,000-BBW-753,2457957.08532,10.880,0.005,False,Johnson V,CCD,MISA,1.539,False
486,RU LUP,000-BBW-753,2457959.87590,10.595,0.005,False,Johnson V,CCD,MISA,1.021,False
487,RU LUP,000-BBW-753,2457980.89784,9.927,0.019,False,Johnson V,CCD,MISA,1.036,False
488,RU LUP,000-BBW-753,2458257.2597,11.2,,False,Visual,Visual,PEX,,
489,RU LUP,000-BBW-753,2458258.2896,10.8,,False,Visual,Visual,PEX,,
490,RU LUP,000-BBW-753,2458519.82370,11.451,0.020,False,Tri-Color Green,CCD,DPOA,,False
491,RU LUP,000-BBW-753,2458520.77515,11.386,0.067,False,Tri-Color Green,CCD,DPOA,,False
492,RU LUP,000-BBW-753,2458538.76119,10.963,0.004,False,Tri-Color Green,CCD,DPOA,,False
493,RU LUP,000-BBW-753,2458539.74373,10.352,0.003,False,Tri-Color Green,CCD,DPOA,,False
494,RU LUP,000-BBW-753,2458540.72653,10.863,0.004,False,Tri-Color Green,CCD,DPOA,,False
495,RU LUP,000-BBW-753,2458541.75117,10.599,0.051,False,Tri-Color Green,CCD,DPOA,,False
496,RU LUP,000-BBW-753,2458542.74027,10.772,0.028,False,Tri-Color Green,CCD,DPOA,,False
497,RU LUP,000-BBW-753,2458543.76847,11.100,0.036,False,Tri-Color Green,CCD,DPOA,,False
498,RU LUP,000-BBW-753,2458545.79589,10.911,0.049,False,Tri-Color Green,CCD,DPOA,,False
499,RU LUP,000-BBW-753,2458547.70204,11.172,0.042,False,Tri-Color Green,CCD,DPOA,,False
500,RU LUP,000-BBW-753,2458553.73006,11.375,0.028,False,Tri-Color Green,CCD,DPOA,,False
501,RU LUP,000-BBW-753,2458554.80285,10.922,0.005,False,Tri-Color Green,CCD,DPOA,,False
502,RU LUP,000-BBW-753,2458555.70899,11.035,0.046,False,Tri-Color Green,CCD,DPOA,,False
503,RU LUP,000-BBW-753,2458559.70564,11.561,0.007,False,Tri-Color Green,CCD,DPOA,,False
504,RU LUP,000-BBW-753,2458561.72339,11.651,0.038,False,Tri-Color Green,CCD,DPOA,,False
505,RU LUP,000-BBW-753,2458566.74718,10.983,0.070,False,Tri-Color Green,CCD,DPOA,,False
506,RU LUP,000-BBW-753,2458582.69869,11.060,0.082,False,Tri-Color Green,CCD,DPOA,,False
507,RU LUP,000-BBW-753,2458584.71598,11.541,0.010,False,Tri-Color Green,CCD,DPOA,,False
508,RU LUP,000-BBW-753,2458585.70264,11.203,0.035,False,Tri-Color Green,CCD,DPOA,,False
509,RU LUP,000-BBW-753,2458600.70868,11.441,0.036,False,Tri-Color Green,CCD,DPOA,,False
510,RU LUP,000-BBW-753,2458601.70954,11.155,0.023,False,Tri-Color Green,CCD,DPOA,,False
511,RU LUP,000-BBW-753,2458604.70273,11.477,0.068,False,Tri-Color Green,CCD,DPOA,,False
512,RU LUP,000-BBW-753,2458605.77507,11.635,0.015,False,Tri-Color Green,CCD,DPOA,,False
513,RU LUP,000-BBW-753,2458616.63273,11.040,0.059,False,Tri-Color Green,CCD,DPOA,,False
514,RU LUP,000-BBW-753,2458617.57703,11.284,0.028,False,Tri-Color Green,CCD,DPOA,,False
515,RU LUP,000-BBW-753,2458626.61181,11.189,0.025,False,Tri-Color Green,CCD,DPOA,,False
516,RU LUP,000-BBW-753,2458642.57028,11.265,0.031,False,Tri-Color Green,CCD,DPOA,,False
517,RU LUP,000-BBW-753,2458653.55277,11.420,0.028,False,Tri-Color Green,CCD,DPOA,,False
518,RU LUP,000-BBW-753,2458681.62221,10.352,0.020,False,Tri-Color Green,CCD,DPOA,,False
519,RU LUP,000-BBW-753,2458689.62916,10.904,0.034,False,Tri-Color Green,CCD,DPOA,,False
520,RU LUP,000-BBW-753,2458691.63257,10.706,0.054,False,Tri-Color Green,CCD,DPOA,,False
521,RU LUP,000-BBW-753,2458697.63971,11.298,0.036,False,Tri-Color Green,CCD,DPOA,,False
522,RU LUP,000-BBW-753,2458711.60159,11.374,0.029,False,Tri-Color Green,CCD,DPOA,,False
523,RU LUP,000-BBW-753,2458729.51811,10.627,0.042,False,Tri-Color Green,CCD,DPOA,,False
524,RU LUP,000-BBW-753,2458876.86551,11.030,0.020,False,Tri-Color Green,CCD,DPOA,,False
525,RU LUP,000-BBW-753,2458878.86874,11.098,0.037,False,Tri-Color Green,CCD,DPOA,,False
526,RU LUP,000-BBW-753,2458879.87245,10.976,0.008,False,Tri-Color Green,CCD,DPOA,,False
527,RU LUP,000-BBW-753,2458883.87233,10.850,0.025,False,Tri-Color Green,CCD,DPOA,,False
528,RU LUP,000-BBW-753,2458884.83405,10.631,0.045,False,Tri-Color Green,CCD,DPOA,,False
529,RU LUP,000-BBW-753,2458885.87220,10.664,0.004,False,Tri-Color Green,CCD,DPOA,,False
530,RU LUP,000-BBW-753,2458886.86188,10.868,0.040,False,Tri-Color Green,CCD,DPOA,,False
531,RU LUP,000-BBW-753,2458887.87234,10.979,0.048,False,Tri-Color Green,CCD,DPOA,,False
532,RU LUP,000-BBW-753,2458888.87574,11.083,0.019,False,Tri-Color Green,CCD,DPOA,,False
533,RU LUP,000-BBW-753,2458889.86536,10.350,0.028,False,Tri-Color Green,CCD,DPOA,,False
534,RU LUP,000-BBW-753,2458891.87233,10.845,0.009,False,Tri-Color Green,CCD,DPOA,,False
535,RU LUP,000-BBW-753,2458900.86179,10.712,0.019,False,Tri-Color Green,CCD,DPOA,,False
536,RU LUP,000-BBW-753,2458903.86872,10.557,0.040,False,Tri-Color Green,CCD,DPOA,,False
537,RU LUP,000-BBW-753,2458908.71251,11.175,0.050,False,Tri-Color Green,CCD,DPOA,,False
538,RU LUP,000-BBW-753,2458909.71248,11.194,0.116,False,Tri-Color Green,CCD,DPOA,,False
539,RU LUP,000-BBW-753,2458913.77556,10.706,0.084,False,Tri-Color Green,CCD,DPOA,,False
540,RU LUP,000-BBW-753,2458915.79941,11.437,0.103,False,Tri-Color Green,CCD,DPOA,,False
541,RU LUP,000-BBW-753,2458916.81670,11.163,0.061,False,Tri-Color Green,CCD,DPOA,,False
542,RU LUP,000-BBW-753,2458920.85837,10.892,0.058,False,Tri-Color Green,CCD,DPOA,,False
543,RU LUP,000-BBW-753,2458921.83755,11.180,0.055,False,Tri-Color Green,CCD,DPOA,,False
544,RU LUP,000-BBW-753,2458925.84793,11.213,0.042,False,Tri-Color Green,CCD,DPOA,,False
545,RU LUP,000-BBW-753,2458926.80975,11.242,0.048,False,Tri-Color Green,CCD,DPOA,,False
546,RU LUP,000-BBW-753,2458927.84103,11.568,0.051,False,Tri-Color Green,CCD,DPOA,,False
547,RU LUP,000-BBW-753,2458928.83752,11.580,0.078,False,Tri-Color Green,CCD,DPOA,,False
548,RU LUP,000-BBW-753,2458929.82716,11.091,0.029,False,Tri-Color Green,CCD,DPOA,,False
549,RU LUP,000-BBW-753,2458931.83054,11.183,0.046,False,Tri-Color Green,CCD,DPOA,,False
550,RU LUP,000-BBW-753,2458932.65347,11.138,0.053,False,Tri-Color Green,CCD,DPOA,,False
551,RU LUP,000-BBW-753,2458934.81343,10.863,0.086,False,Tri-Color Green,CCD,DPOA,,False
552,RU LUP,000-BBW-753,2458935.64654,10.747,0.059,False,Tri-Color Green,CCD,DPOA,,False
553,RU LUP,000-BBW-753,2458936.65001,10.620,0.041,False,Tri-Color Green,CCD,DPOA,,False
554,RU LUP,000-BBW-753,2458937.66089,10.815,0.059,False,Tri-Color Green,CCD,DPOA,,False
555,RU LUP,000-BBW-753,2458938.66046,10.775,0.062,False,Tri-Color Green,CCD,DPOA,,False
556,RU LUP,000-BBW-753,2458943.64656,11.083,0.039,False,Tri-Color Green,CCD,DPOA,,False
557,RU LUP,000-BBW-753,2458945.65348,11.329,0.063,False,Tri-Color Green,CCD,DPOA,,False
558,RU LUP,000-BBW-753,2458945.69575,11.327,0.076,False,Johnson V,CCD,CCHC,1.17,False
559,RU Lup,000-BBW-753,2458945.69860,11.213,0.099,False,Tri-Color Green,CCD,CCHC,1.17,False
560,RU Lup,000-BBW-753,2458945.70197,11.237,0.123,False,Tri-Color Green,CCD,CCHC,1.17,False
561,RU Lup,000-BBW-753,2458945.70552,11.238,0.105,False,Tri-Color Green,CCD,CCHC,1.17,False
562,RU Lup,000-BBW-753,2458945.70892,11.315,0.090,False,Tri-Color Green,CCD,CCHC,1.17,False
563,RU LUP,000-BBW-753,2458946.65340,11.116,0.079,False,Tri-Color Green,CCD,DPOA,,False
564,RU LUP,000-BBW-753,2458948.61880,10.748,0.029,False,Tri-Color Green,CCD,DPOA,,False
565,RU LUP,000-BBW-753,2458954.59494,11.085,0.053,False,Tri-Color Green,CCD,DPOA,,False
566,RU LUP,000-BBW-753,2458957.59101,10.877,0.042,False,Tri-Color Green,CCD,DPOA,,False
567,RU LUP,000-BBW-753,2458958.64306,10.547,0.068,False,Tri-Color Green,CCD,DPOA,,False
568,RU LUP,000-BBW-753,2458959.61528,10.764,0.054,False,Tri-Color Green,CCD,DPOA,,False
569,RU Lup,000-BBW-753,2458961.57363,10.918,0.026,False,Tri-Color Green,CCD,DPOA,1.89,False
570,RU LUP,000-BBW-753,2458968.66044,10.540,0.055,False,Tri-Color Green,CCD,DPOA,,False
571,RU LUP,000-BBW-753,2458969.61176,10.573,0.023,False,Tri-Color Green,CCD,DPOA,,False
572,RU LUP,000-BBW-753,2458969.68194,10.3,,False,Visual,Visual,RFP,,
573,RU LUP,000-BBW-753,2458970.62627,11.066,0.023,False,Tri-Color Green,CCD,DPOA,1.2,False
574,RU LUP,000-BBW-753,2458971.58400,11.229,0.061,False,Tri-Color Green,CCD,DPOA,1.1,False
575,RU LUP,000-BBW-753,2458972.2965,10.9,,False,Visual,Visual,PEX,,
576,RU LUP,000-BBW-753,2458975.61525,10.942,0.077,False,Tri-Color Green,CCD,DPOA,1.2,False
577,RU LUP,000-BBW-753,2458980.61873,10.662,0.040,False,Tri-Color Green,CCD,DPOA,1.2,False
578,RU LUP,000-BBW-753,2458981.59787,10.999,0.044,False,Tri-Color Green,CCD,DPOA,1.2,False
579,RU LUP,000-BBW-753,2458983.68473,10.290,0.035,False,Tri-Color Green,CCD,DPOA,1.2,False
580,RU LUP,000-BBW-753,2458985.73412,10.165,0.026,False,Tri-Color Green,CCD,DPOA,,False
581,RU LUP,000-BBW-753,2458986.64714,10.777,0.048,False,Tri-Color Green,CCD,DPOA,,False
582,RU LUP,000-BBW-753,2458987.2875,10.0,,False,Visual,Visual,PEX,,
583,RU LUP,000-BBW-753,2458988.56311,10.214,0.043,False,Tri-Color Green,CCD,DPOA,1.2,False
584,RU LUP,000-BBW-753,2458991.2792,10.6,,False,Visual,Visual,PEX,,
585,RU LUP,000-BBW-753,2458994.63553,10.208,0.020,False,Tri-Color Green,CCD,DPOA,1.2,False
586,RU LUP,000-BBW-753,2458995.61838,10.328,0.031,False,Tri-Color Green,CCD,DPOA,1.2,False
587,RU LUP,000-BBW-753,2458996.59390,10.484,0.074,False,Tri-Color Green,CCD,DPOA,1.2,False
588,RU LUP,000-BBW-753,2459018.71181,10.6,,False,Visual,Visual,PLA,,
589,RU LUP,000-BBW-753,2459020.36458,10.4,,False,Visual,Visual,DCMA,,
590,RU LUP,000-BBW-753,2459022.73264,10.7,,False,Visual,Visual,PLA,,
591,RU Lup,000-BBW-753,2459023.30556,10.6,,False,Visual,Visual,DCMA,,
592,RU LUP,000-BBW-753,2459023.74306,10.7,,False,Visual,Visual,PLA,,
593,RU LUP,000-BBW-753,2459027.32292,10.7,,False,Visual,Visual,DCMA,,
594,RU LUP,000-BBW-753,2459038.30556,10.5,,False,Visual,Visual,DCMA,,
595,RU LUP,000-BBW-753,2459038.46319,11.1,,False,Visual,Visual,RFP,,
596,RU LUP,000-BBW-753,2459039.28819,10.6,,False,Visual,Visual,DCMA,,
597,RU LUP,000-BBW-753,2459039.45833,11.3,,False,Visual,Visual,RFP,,
598,RU LUP,000-BBW-753,2459042.0826,11.1,,False,Visual,Visual,PEX,,
599,RU LUP,000-BBW-753,2459042.30278,10.6,,False,Visual,Visual,DCMA,,
600,RU LUP,000-BBW-753,2459042.60417,10.8,,False,Visual,Visual,PLA,,
601,RU LUP,000-BBW-753,2459044.29167,10.9,,False,Visual,Visual,DCMA,,
602,RU LUP,000-BBW-753,2459044.59167,10.9,,False,Visual,Visual,RFP,,
603,RU LUP,000-BBW-753,2459047.29514,10.8,,False,Visual,Visual,DCMA,,
604,RU LUP,000-BBW-753,2459047.50000,11.2,,False,Visual,Visual,RFP,,
605,RU LUP,000-BBW-753,2459049.55556,10.8,,False,Visual,Visual,DCMA,,
606,RU LUP,000-BBW-753,2459050.34722,10.8,,False,Visual,Visual,DCMA,,
607,RU LUP,000-BBW-753,2459051.54167,10.8,,False,Visual,Visual,RFP,,
608,RU LUP,000-BBW-753,2459052.30208,10.7,,False,Visual,Visual,DCMA,,
609,RU LUP,000-BBW-753,2459052.52708,10.7,,False,Visual,Visual,RFP,,
610,RU LUP,000-BBW-753,2459052.56944,11.0,,False,Visual,Visual,PLA,,
611,RU LUP,000-BBW-753,2459053.30278,10.8,,False,Visual,Visual,DCMA,,
612,RU LUP,000-BBW-753,2459053.30486,10.8,,False,Visual,Visual,DCMA,,
613,RU LUP,000-BBW-753,2459053.48681,10.7,,False,Visual,Visual,RFP,,
614,RU LUP,000-BBW-753,2459056.29583,10.8,,False,Visual,Visual,DCMA,,
615,RU LUP,000-BBW-753,2459056.48611,10.7,,False,Visual,Visual,RFP,,
616,RU LUP,000-BBW-753,2459059.28611,10.8,,False,Visual,Visual,DCMA,,
617,RU LUP,000-BBW-753,2459069.30486,10.7,,False,Visual,Visual,DCMA,,
618,RU LUP,000-BBW-753,2459074.44444,11.1,,False,Visual,Visual,PLA,,
619,RU LUP,000-BBW-753,2459076.31458,10.9,,False,Visual,Visual,DCMA,,
