Host CoM,Host HalfM* radius,Host ID,Host KappaCorot,Host M*,Host M* Iron,Host M* Metal,Host Mgas,Host Mhyd,Host Mtot,Host R200,Host i,Host vel,Sat CoM,Sat HalfM* radius,Sat ID,Sat M*,Sat M* Iron,Sat M* Metal,Sat Mgas,Sat Mhyd,Sat Mtot,Sat i,Sat vel,Volume
"[0.0, 0.0, 0.0]",0.0,13981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3171496730796224,13980,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.7523498535156, 390.903564453125, 254.34786987304688]",0.0,13982,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.357762852726535,13981,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.7065124511719, 392.9491882324219, 261.406982421875]",0.0,13983,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.2103377168335765,13982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.6632080078125, 391.985595703125, 257.47015380859375]",0.0,13984,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.3427993974279175,13983,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.583251953125, 391.59234619140625, 254.5864715576172]",0.0,13985,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.2254537379351795,13984,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.68963623046875, 384.560791015625, 254.1131591796875]",0.0,13986,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.3388317946309956,13985,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.3223876953125, 386.3031311035156, 253.38145446777344]",0.0,13987,0.0,0.0,0.0,0.0,0.0,0.0,5143179.5,2.102076162993183,13986,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.0273132324219, 382.49224853515625, 257.488037109375]",0.0,13988,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.385742623425482,13987,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.260498046875, 389.2083740234375, 257.0700378417969]",0.0,13989,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.7684910739940887,13988,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.1836853027344, 387.6526794433594, 252.93748474121094]",0.0,13990,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.996647519783341,13989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.7959899902344, 383.424560546875, 261.3100891113281]",0.0,13991,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.106340039318728,13990,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.3778991699219, 389.74761962890625, 253.90335083007812]",0.0,13992,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.136792125942229,13991,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.0965881347656, 388.6828308105469, 261.8545227050781]",0.0,13993,0.0,0.0,0.0,0.0,0.0,0.0,9378737.0,4.34606641474247,13992,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.6962890625, 384.4440612792969, 255.02865600585938]",0.0,13994,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.249553652143042,13993,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.7261047363281, 382.0919494628906, 260.96307373046875]",0.0,13995,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.41484316670672,13994,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.3278503417969, 387.80242919921875, 258.827880859375]",0.0,13996,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.308375479890638,13995,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[0.0, 0.0, 0.0]",0.0,13997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1975506571161496,13996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.1029357910156, 390.7226257324219, 253.44346618652344]",0.0,13998,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.255733380280597,13997,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.8494873046875, 389.3990783691406, 252.05616760253906]",0.0,13999,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.9258736552479427,13998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.0456237792969, 380.68487548828125, 259.8268127441406]",0.0,14000,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.190822938203997,13999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.4678649902344, 388.32958984375, 259.0111389160156]",0.0,14001,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.020590742681716,14000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.35992431640625, 391.8045959472656, 260.6633605957031]",0.0,14002,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.333124293932704,14001,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.36859130859375, 391.27294921875, 262.6395263671875]",0.0,14003,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,3.963870501109805,14002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.8181457519531, 389.7140808105469, 252.3563690185547]",0.0,14004,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,3.3615141102452366,14003,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[0.0, 0.0, 0.0]",0.0,14005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7023123076013564,14004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.3163757324219, 384.3672180175781, 255.9751434326172]",0.0,14006,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.353510231154066,14005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.92022705078125, 388.26025390625, 255.81527709960938]",0.0,14007,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,2.344189591027702,14006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.5210876464844, 393.3993225097656, 260.1133117675781]",0.0,14008,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.289968303676891,14007,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.98052978515625, 392.78369140625, 258.3161926269531]",0.0,14009,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.2580649619816775,14008,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.3631286621094, 389.52825927734375, 255.20521545410156]",0.0,14010,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.0616193906870395,14009,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.5641784667969, 391.136474609375, 256.20001220703125]",0.0,14011,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.057636633289033,14010,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.27105712890625, 392.5483093261719, 260.4729919433594]",0.0,14012,0.0,0.0,0.0,0.0,0.0,0.0,7866038.5,3.4684915488147245,14011,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.9281921386719, 388.63861083984375, 257.1140441894531]",0.0,14013,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.279620988154954,14012,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.9008483886719, 387.83087158203125, 259.01153564453125]",0.0,14014,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.7194332797257466,14013,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.1860046386719, 386.12799072265625, 262.24029541015625]",0.0,14015,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.119874921443137,14014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.29345703125, 389.4866638183594, 252.72564697265625]",0.0,14016,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.166648732179292,14015,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.3554382324219, 385.90069580078125, 261.3680114746094]",0.0,14017,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.412099301934931,14016,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.7400817871094, 387.1243896484375, 259.5273132324219]",0.0,14018,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.262695902348913,14017,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.5814514160156, 385.3821716308594, 257.6134033203125]",0.0,14019,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.4352207350356805,14018,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.9689025878906, 389.3275451660156, 263.2974548339844]",0.0,14020,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.339311953725374,14019,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.77069091796875, 385.8061218261719, 260.1659240722656]",0.0,14021,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.1951683907236115,14020,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.58935546875, 381.1546936035156, 259.7679443359375]",0.0,14022,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.098237224520991,14021,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.95556640625, 388.70660400390625, 259.8447265625]",0.0,14023,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.935550643884066,14022,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.6474609375, 385.3387451171875, 253.196533203125]",0.0,14024,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.27810069062246,14023,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.32366943359375, 389.62353515625, 257.8559875488281]",0.0,14025,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,3.6096105648867134,14024,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.93914794921875, 387.3675842285156, 252.52626037597656]",0.0,14026,0.0,0.0,0.0,0.0,0.0,0.0,6958418.0,2.8739817688071505,14025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.3392639160156, 389.7234802246094, 259.455810546875]",0.0,14027,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.199265016958254,14026,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.6001892089844, 392.3232421875, 255.399658203125]",0.0,14028,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.3462917201864935,14027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.9693298339844, 392.2098693847656, 262.4336242675781]",0.0,14029,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.181367350866468,14028,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.9054870605469, 388.68133544921875, 255.78575134277344]",0.0,14030,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.399941209165972,14029,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.439697265625, 392.6937255859375, 258.1418762207031]",0.0,14031,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.449764269062196,14030,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.5638732910156, 390.04351806640625, 259.9370422363281]",0.0,14032,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.151642852591893,14031,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.9801025390625, 384.3418884277344, 263.3581848144531]",0.0,14033,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.6884515813416825,14032,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.1216125488281, 386.87945556640625, 255.23834228515625]",0.0,14034,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.088298285131706,14033,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.1582946777344, 387.8805847167969, 250.45571899414062]",0.0,14035,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.9965587053359353,14034,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.2059631347656, 392.4122314453125, 260.3792419433594]",0.0,14036,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.313035559699087,14035,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.749755859375, 392.860595703125, 257.54656982421875]",0.0,14037,0.0,0.0,0.0,0.0,0.0,0.0,5748259.0,4.211718542770083,14036,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.53509521484375, 388.68499755859375, 258.8796691894531]",0.0,14038,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.820061446535993,14037,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.9263000488281, 394.1241149902344, 258.4798583984375]",0.0,14039,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.249547833176565,14038,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.86785888671875, 389.91949462890625, 251.04258728027344]",0.0,14040,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.924134486391403,14039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.7002868652344, 388.8726806640625, 256.71661376953125]",0.0,14041,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,2.7880878219673333,14040,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.87286376953125, 391.5838623046875, 254.2403564453125]",0.0,14042,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.9966672557911633,14041,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.699462890625, 385.55865478515625, 260.98095703125]",0.0,14043,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.149463228684764,14042,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.8988342285156, 383.98797607421875, 254.90737915039062]",0.0,14044,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.526293463321983,14043,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.09771728515625, 389.90765380859375, 251.4639892578125]",0.0,14045,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.9199465562396476,14044,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.2596740722656, 388.2822265625, 260.3893127441406]",0.0,14046,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.962145046008338,14045,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.9158630371094, 393.6457214355469, 259.5358581542969]",0.0,14047,0.0,0.0,0.0,0.0,0.0,0.0,9378737.0,3.7172130628006146,14046,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.7638244628906, 385.2777099609375, 255.92991638183594]",0.0,14048,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.278916005587247,14047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.1412048339844, 383.3059997558594, 254.44601440429688]",0.0,14049,0.0,0.0,0.0,0.0,229731.390625,0.18591824173927307,9911010.0,4.015527778324118,14048,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.81793212890625, 384.9252624511719, 252.0590057373047]",0.0,14050,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.247464474848427,14049,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.8316955566406, 383.3475341796875, 258.69000244140625]",0.0,14051,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.412883316761959,14050,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.6587829589844, 385.676513671875, 255.5100860595703]",0.0,14052,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.8201111114262805,14051,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[310.4580078125, 387.1629943847656, 257.376953125]",0.0,14053,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.238138480504101,14052,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.60546875, 392.4515380859375, 259.06964111328125]",0.0,14054,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.40743835540935,14053,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.35955810546875, 384.3357238769531, 263.24249267578125]",0.0,14055,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.350147415640296,14054,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.1302490234375, 394.50152587890625, 256.4168701171875]",0.0,14056,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.304966768338024,14055,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.7439880371094, 383.5448303222656, 252.54672241210938]",0.0,14057,0.0,0.0,0.0,0.0,0.0,0.0,4538098.5,2.6862671277159054,14056,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.0619201660156, 388.6542663574219, 265.306884765625]",0.0,14058,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.467400504749478,14057,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.4541320800781, 389.7344055175781, 257.1081237792969]",0.0,14059,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.306271667853116,14058,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.8560485839844, 383.32684326171875, 256.1618957519531]",0.0,14060,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.9294884967768855,14059,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.3455505371094, 389.7770690917969, 257.20562744140625]",0.0,14061,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.234592182597401,14060,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.1117858886719, 392.7528381347656, 255.59620666503906]",0.0,14062,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.401010739938077,14061,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.175537109375, 383.0169372558594, 254.070556640625]",0.0,14063,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.277985349709249,14062,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.64654541015625, 389.24285888671875, 256.27117919921875]",0.0,14064,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.196539647766194,14063,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.87872314453125, 389.558837890625, 259.4441833496094]",0.0,14065,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.332489637513733,14064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.7309265136719, 388.6954345703125, 265.5747985839844]",0.0,14066,0.0,0.0,0.0,0.0,0.0,0.0,3933018.75,2.8828486393474666,14065,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.36322021484375, 384.12249755859375, 258.35833740234375]",0.0,14067,0.0,0.0,0.0,0.0,0.0,0.0,9076198.0,3.824116477427502,14066,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.2807312011719, 386.79302978515625, 250.38980102539062]",0.0,14068,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.042026161738612,14067,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.9176940917969, 391.8974609375, 252.4156494140625]",0.0,14069,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,3.7630827281974915,14068,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.4210205078125, 385.9348449707031, 254.49363708496094]",0.0,14070,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.3939759184933145,14069,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.3167724609375, 388.7549743652344, 254.0455780029297]",0.0,14071,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.185346439174358,14070,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.32281494140625, 382.1872253417969, 262.137451171875]",0.0,14072,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.082784415316218,14071,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.9079284667969, 386.7019348144531, 254.6975555419922]",0.0,14073,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,3.846669549548846,14072,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.0115051269531, 389.3638000488281, 262.1661071777344]",0.0,14074,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.3452757792503425,14073,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[0.0, 0.0, 0.0]",0.0,14075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1969578637558262,14074,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.89202880859375, 393.4621887207031, 258.4807434082031]",0.0,14076,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.259569782912836,14075,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.132568359375, 388.9227600097656, 252.35650634765625]",0.0,14077,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.478745465834426,14076,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.46270751953125, 388.43115234375, 251.5254364013672]",0.0,14078,0.0,0.0,0.0,0.0,229731.390625,0.1591213047504425,9911010.0,4.33843675331962,14077,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.8939208984375, 392.8348388671875, 260.6985778808594]",0.0,14079,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,4.007214362896552,14078,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.3320617675781, 392.70391845703125, 261.4336853027344]",0.0,14080,0.0,0.0,0.0,0.0,0.0,0.0,9681278.0,4.206180798512715,14079,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
