Z_Ji_0,Z_Ji_1,Z_Ji_5,Z_Ji_6
,,,
,,,
,,,
,,,
,,,
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00020696958787,0.00176607676462,0.00313292226502,0.000914455408376
0.000207160943032,0.00176774243177,0.00313667078438,0.000915645235421
0.000207352289596,0.00176940806391,0.00314042038461,0.00091683554997
0.000207543627411,0.00177107365972,0.00314417106253,0.00091802635104
0.00020773495633,0.00177273921788,0.00314792281498,0.000919217637651
0.000207926276202,0.00177440473707,0.00315167563878,0.00092040940882
0.000208117586878,0.00177607021597,0.00315542953074,0.000921601663565
0.00020830888821,0.00177773565329,0.00315918448771,0.000922794400904
0.00020850018005,0.00177940104769,0.00316294050651,0.000923987619855
0.000208691462247,0.00178106639788,0.00316669758397,0.000925181319436
0.000208882734655,0.00178273170254,0.00317045571691,0.000926375498664
0.000209073997124,0.00178439696036,0.00317421490218,0.000927570156557
0.000209265249507,0.00178606217004,0.00317797513659,0.000928765292132
0.000209456491655,0.00178772733027,0.00318173641698,0.000929960904406
0.000209647723421,0.00178939243974,0.00318549874018,0.000931156992396
0.000209838944658,0.00179105749715,0.00318926210303,0.00093235355512
0.000210030155217,0.00179272250121,0.00319302650236,0.000933550591594
0.000210221354952,0.0017943874506,0.00319679193501,0.000934748100835
0.000210412543716,0.00179605234403,0.0032005583978,0.00093594608186
0.00021060372136,0.00179771718021,0.00320432588758,0.000937144533685
0.000210794887739,0.00179938195783,0.00320809440118,0.000938343455327
0.000210986042706,0.0018010466756,0.00321186393544,0.000939542845802
0.000211177186115,0.00180271133223,0.0032156344872,0.000940742704127
0.000211368317818,0.00180437592642,0.0032194060533,0.000941943029317
0.00021155943767,0.00180604045688,0.00322317863057,0.00094314382039
0.000211750545525,0.00180770492232,0.00322695221586,0.000944345076361
0.000211941641236,0.00180936932146,0.00323072680601,0.000945546796245
0.000212132724659,0.001811033653,0.00323450239786,0.00094674897906
0.000212323795648,0.00181269791566,0.00323827898826,0.000947951623821
0.000212514854056,0.00181436210816,0.00324205657405,0.000949154729544
0.00021270589974,0.00181602622921,0.00324583515206,0.000950358295243
0.000212896932553,0.00181769027753,0.00324961471916,0.000951562319936
0.000213087952351,0.00181935425183,0.00325339527218,0.000952766802638
0.00021327895899,0.00182101815085,0.00325717680798,0.000953971742363
0.000213469952324,0.00182268197329,0.00326095932339,0.000955177138128
0.000213660932209,0.00182434571789,0.00326474281527,0.000956382988948
0.000213851898501,0.00182600938337,0.00326852728047,0.000957589293839
0.000214042851055,0.00182767296845,0.00327231271584,0.000958796051815
0.000214233789729,0.00182933647187,0.00327609911824,0.000960003261892
0.000214424714377,0.00183099989234,0.0032798864845,0.000961210923084
0.000214615624856,0.0018326632286,0.00328367481149,0.000962419034408
0.000214806521024,0.00183432647939,0.00328746409606,0.000963627594879
0.000214997402735,0.00183598964342,0.00329125433506,0.00096483660351
0.000215188269848,0.00183765271945,0.00329504552536,0.000966046059318
0.000215379122219,0.0018393157062,0.00329883766381,0.000967255961317
0.000215569959706,0.0018409786024,0.00330263074725,0.000968466308523
0.000215760782165,0.0018426414068,0.00330642477257,0.000969677099949
0.000215951589455,0.00184430411814,0.00331021973661,0.000970888334612
0.000216142381432,0.00184596673516,0.00331401563623,0.000972100011525
0.000216333157955,0.00184762925659,0.00331781246829,0.000973312129705
0.000216523918881,0.00184929168119,0.00332161022967,0.000974524688165
0.000216714664069,0.00185095400769,0.00332540891721,0.00097573768592
0.000216905393377,0.00185261623484,0.00332920852779,0.000976951121985
0.000217096106663,0.0018542783614,0.00333300905827,0.000978164995375
0.000217286803787,0.0018559403861,0.00333681050551,0.000979379305105
0.000217477484605,0.0018576023077,0.00334061286639,0.000980594050189
0.000217668148979,0.00185926412494,0.00334441613777,0.000981809229642
0.000217858796766,0.00186092583659,0.00334822031652,0.000983024842478
0.000218049427826,0.0018625874414,0.00335202539951,0.000984240887713
0.000218240042018,0.00186424893811,0.00335583138361,0.000985457364362
0.000218430639203,0.00186591032549,0.00335963826569,0.000986674271438
0.000218621219238,0.0018675716023,0.00336344604263,0.000987891607956
0.000218811781986,0.00186923276729,0.0033672547113,0.000989109372932
0.000219002327304,0.00187089381923,0.00337106426857,0.000990327565379
0.000219192855054,0.00187255475687,0.00337487471133,0.000991546184314
0.000219383365097,0.00187421557899,0.00337868603644,0.000992765228749
0.000219573857291,0.00187587628434,0.00338249824079,0.000993984697701
0.000219764331499,0.00187753687169,0.00338631132125,0.000995204590184
0.000219954787581,0.00187919733981,0.00339012527471,0.000996424905212
0.000220145225399,0.00188085768747,0.00339394009804,0.0009976456418
0.000220335644812,0.00188251791343,0.00339775578813,0.000998866798964
0.000220526045683,0.00188417801648,0.00340157234186,0.00100008837572
0.000220716427872,0.00188583799537,0.00340538975612,0.00100131037108
0.000220906791243,0.00188749784889,0.00340920802779,0.00100253278406
0.000221097135656,0.00188915757582,0.00341302715376,0.00100375561367
0.000221287460973,0.00189081717492,0.00341684713091,0.00100497885893
0.000221477767057,0.00189247664497,0.00342066795614,0.00100620251886
0.00022166805377,0.00189413598477,0.00342448962633,0.00100742659247
0.000221858320974,0.00189579519308,0.00342831213837,0.00100865107877
0.000222048568532,0.00189745426869,0.00343213548916,0.00100987597678
0.000222238796306,0.00189911321038,0.00343595967559,0.00101110128552
0.000222429004161,0.00190077201694,0.00343978469455,0.00101232700399
0.000222619191957,0.00190243068715,0.00344361054294,0.00101355313122
0.00022280935956,0.0019040892198,0.00344743721765,0.00101477966623
0.000222999506833,0.00190574761369,0.00345126471559,0.00101600660802
0.000223189633638,0.0019074058676,0.00345509303364,0.00101723395561
0.00022337973984,0.00190906398031,0.00345892216872,0.00101846170801
0.000223569825302,0.00191072195064,0.00346275211771,0.00101968986425
0.000223759889889,0.00191237977736,0.00346658287753,0.00102091842334
0.000223949933465,0.00191403745929,0.00347041444508,0.00102214738429
0.000224139955895,0.0019156949952,0.00347424681725,0.00102337674612
0.000224329957042,0.00191735238391,0.00347807999096,0.00102460650785
0.000224519936772,0.0019190096242,0.00348191396312,0.00102583666848
0.000224709894949,0.0019206667149,0.00348574873062,0.00102706722704
0.000224899831438,0.00192232365478,0.00348958429038,0.00102829818255
0.000225089746106,0.00192398044267,0.00349342063931,0.00102952953401
0.000225279638816,0.00192563707736,0.00349725777433,0.00103076128045
0.000225469509435,0.00192729355766,0.00350109569233,0.00103199342088
0.000225659357828,0.00192894988238,0.00350493439024,0.00103322595432
0.000225849183861,0.00193060605033,0.00350877386498,0.00103445887978
0.0002260389874,0.00193226206033,0.00351261411345,0.00103569219628
0.000226228768311,0.00193391791117,0.00351645513257,0.00103692590283
0.000226418526461,0.00193557360168,0.00352029691927,0.00103815999846
0.000226608261716,0.00193722913066,0.00352413947046,0.00103939448218
0.000226797973942,0.00193888449695,0.00352798278307,0.00104062935301
0.000226987663007,0.00194053969935,0.00353182685402,0.00104186460996
0.000227177328778,0.00194219473668,0.00353567168022,0.00104310025205
0.000227366971121,0.00194384960777,0.00353951725861,0.0010443362783
0.000227556589905,0.00194550431143,0.00354336358611,0.00104557268772
0.000227746184995,0.00194715884648,0.00354721065964,0.00104680947934
0.000227935756261,0.00194881321177,0.00355105847615,0.00104804665216
0.000228125303569,0.00195046740609,0.00355490703254,0.00104928420522
0.000228314826789,0.0019521214283,0.00355875632577,0.00105052213751
0.000228504325787,0.00195377527721,0.00356260635275,0.00105176044807
0.000228693800432,0.00195542895165,0.00356645711043,0.00105299913591
0.000228883250593,0.00195708245046,0.00357030859574,0.00105423820005
0.000229072676138,0.00195873577246,0.00357416080561,0.00105547763951
0.000229262076936,0.0019603889165,0.00357801373698,0.00105671745329
0.000229451452856,0.0019620418814,0.00358186738679,0.00105795764044
0.000229640803766,0.00196369466601,0.00358572175198,0.00105919819995
0.000229830129537,0.00196534726916,0.00358957682949,0.00106043913085
0.000230019430038,0.00196699968969,0.00359343261626,0.00106168043217
0.000230208705138,0.00196865192644,0.00359728910924,0.00106292210291
0.000230397954707,0.00197030397826,0.00360114630538,0.00106416414209
0.000230587178614,0.00197195584398,0.00360500420161,0.00106540654874
0.000230776376731,0.00197360752246,0.00360886279489,0.00106664932188
0.000230965548926,0.00197525901253,0.00361272208217,0.00106789246052
0.000231154695071,0.00197691031305,0.00361658206039,0.00106913596368
0.000231343815036,0.00197856142287,0.00362044272652,0.00107037983039
0.000231532908692,0.00198021234083,0.00362430407749,0.00107162405966
0.00023172197591,0.0019818630658,0.00362816611027,0.00107286865051
0.00023191101656,0.00198351359661,0.00363202882182,0.00107411360197
0.000232100030514,0.00198516393213,0.00363589220908,0.00107535891305
0.000232289017643,0.0019868140712,0.00363975626902,0.00107660458277
0.000232477977819,0.0019884640127,0.00364362099861,0.00107785061016
0.000232666910913,0.00199011375548,0.00364748639479,0.00107909699423
0.000232855816797,0.00199176329839,0.00365135245453,0.001080343734
0.000233044695344,0.0019934126403,0.0036552191748,0.00108159082851
0.000233233546425,0.00199506178007,0.00365908655257,0.00108283827676
0.000233422369913,0.00199671071657,0.00366295458479,0.00108408607778
0.00023361116568,0.00199835944865,0.00366682326845,0.00108533423059
0.000233799933599,0.0020000079752,0.0036706926005,0.00108658273422
0.000233988673543,0.00200165629507,0.00367456257792,0.00108783158767
0.000234177385384,0.00200330440714,0.00367843319768,0.00108908078999
0.000234366068997,0.00200495231027,0.00368230445676,0.00109033034018
0.000234554724253,0.00200660000334,0.00368617635212,0.00109158023727
0.000234743351027,0.00200824748523,0.00369004888076,0.00109283048029
0.000234931949193,0.0020098947548,0.00369392203964,0.00109408106825
0.000235120518623,0.00201154181093,0.00369779582575,0.00109533200018
0.000235309059192,0.00201318865251,0.00370167023607,0.0010965832751
0.000235497570775,0.00201483527841,0.00370554526757,0.00109783489204
0.000235686053245,0.00201648168751,0.00370942091725,0.00109908685001
0.000235874506476,0.00201812787869,0.00371329718209,0.00110033914805
0.000236062930344,0.00201977385084,0.00371717405907,0.00110159178517
0.000236251324724,0.00202141960285,0.00372105154519,0.0011028447604
0.000236439689489,0.00202306513359,0.00372492963744,0.00110409807277
0.000236628024516,0.00202471044195,0.0037288083328,0.00110535172129
0.000236816329679,0.00202635552683,0.00373268762827,0.001106605705
0.000237004604854,0.00202800038711,0.00373656752084,0.00110786002292
0.000237192849916,0.00202964502169,0.00374044800751,0.00110911467406
0.000237381064742,0.00203128942946,0.00374432908528,0.00111036965747
0.000237569249207,0.00203293360931,0.00374821075114,0.00111162497216
0.000237757403187,0.00203457756014,0.00375209300209,0.00111288061715
0.000237945526558,0.00203622128084,0.00375597583515,0.00111413659148
0.000238133619198,0.00203786477032,0.0037598592473,0.00111539289417
0.000238321680981,0.00203950802747,0.00376374323556,0.00111664952425
0.000238509711786,0.0020411510512,0.00376762779693,0.00111790648074
0.000238697711488,0.0020427938404,0.00377151292842,0.00111916376267
0.000238885679966,0.00204443639399,0.00377539862704,0.00112042136907
0.000239073617096,0.00204607871086,0.0037792848898,0.00112167929896
0.000239261522755,0.00204772078993,0.0037831717137,0.00112293755137
0.000239449396821,0.00204936263009,0.00378705909578,0.00112419612533
0.000239637239172,0.00205100423027,0.00379094703303,0.00112545501986
0.000239825049686,0.00205264558937,0.00379483552248,0.001126714234
0.00024001282824,0.00205428670631,0.00379872456115,0.00112797376677
0.000240200574713,0.00205592757999,0.00380261414606,0.0011292336172
0.000240388288984,0.00205756820933,0.00380650427422,0.00113049378432
0.000240575970929,0.00205920859326,0.00381039494267,0.00113175426715
0.000240763620429,0.00206084873068,0.00381428614842,0.00113301506474
0.000240951237363,0.00206248862051,0.0038181778885,0.0011342761761
0.000241138821608,0.00206412826168,0.00382207015994,0.00113553760026
0.000241326373044,0.00206576765311,0.00382596295978,0.00113679933627
0.000241513891551,0.00206740679372,0.00382985628503,0.00113806138313
0.000241701377008,0.00206904568244,0.00383375013274,0.0011393237399
0.000241888829295,0.00207068431818,0.00383764449993,0.00114058640559
0.000242076248291,0.00207232269989,0.00384153938365,0.00114184937923
0.000242263633876,0.00207396082648,0.00384543478093,0.00114311265987
0.000242450985931,0.00207559869689,0.0038493306888,0.00114437624652
0.000242638304336,0.00207723631005,0.00385322710432,0.00114564013823
0.000242825588971,0.00207887366489,0.00385712402452,0.00114690433401
0.000243012839717,0.00208051076034,0.00386102144644,0.00114816883292
0.000243200056454,0.00208214759535,0.00386491936714,0.00114943363397
0.000243387239064,0.00208378416884,0.00386881778366,0.00115069873619
0.000243574387427,0.00208542047976,0.00387271669304,0.00115196413863
0.000243761501425,0.00208705652705,0.00387661609234,0.00115322984032
0.00024394858094,0.00208869230964,0.00388051597861,0.00115449584029
0.000244135625852,0.00209032782649,0.0038844163489,0.00115576213756
0.000244322636044,0.00209196307653,0.00388831720027,0.00115702873119
0.000244509611398,0.0020935980587,0.00389221852977,0.00115829562019
0.000244696551795,0.00209523277196,0.00389612033447,0.00115956280361
0.000244883457117,0.00209686721525,0.00390002261142,0.00116083028047
0.000245070327248,0.00209850138753,0.00390392535768,0.00116209804982
0.000245257162069,0.00210013528774,0.00390782857033,0.00116336611069
0.000245443961464,0.00210176891483,0.00391173224641,0.00116463446212
0.000245630725315,0.00210340226776,0.00391563638301,0.00116590310313
0.000245817453506,0.00210503534549,0.00391954097718,0.00116717203278
0.000246004145918,0.00210666814696,0.00392344602601,0.00116844125008
0.000246190802437,0.00210830067114,0.00392735152655,0.00116971075408
0.000246377422945,0.00210993291699,0.00393125747589,0.00117098054382
0.000246564007326,0.00211156488346,0.00393516387109,0.00117225061834
0.000246750555463,0.00211319656952,0.00393907070924,0.00117352097666
0.000246937067242,0.00211482797413,0.00394297798741,0.00117479161783
0.000247123542545,0.00211645909625,0.00394688570269,0.00117606254089
0.000247309981258,0.00211808993486,0.00395079385215,0.00117733374488
0.000247496383264,0.00211972048891,0.00395470243288,0.00117860522882
0.000247682748449,0.00212135075738,0.00395861144197,0.00117987699177
0.000247869076697,0.00212298073924,0.00396252087649,0.00118114903276
0.000248055367894,0.00212461043345,0.00396643073355,0.00118242135083
0.000248241621923,0.00212623983899,0.00397034101023,0.00118369394503
0.000248427838671,0.00212786895484,0.00397425170362,0.00118496681438
0.000248614018024,0.00212949777996,0.00397816281081,0.00118623995793
